Site or app,Entity,Platform,App package name or store ID,Issue location,Issue type,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2024/04/12/alternatif-kunci-jawaban-post-test-modul-1-layanan-peminatan-dan-perencanaan-individual-versi-pmm?page=all,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,115,2026-02-27,2026-03-02
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/wajo/1830775/andi-rosman-lantik-pejabat-wajo-pakai-baju-adat-daftar-nama-11-kadis-baru-10-camat-dan-30-lurah?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,115,2026-03-04,2026-03-04
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/jember/535111/alasan-gugatan-wabup-rp-25-miliar-ke-bupati-telah-gugur-bahkan-sebelum-bergulir-di-persidangan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,114,2026-02-28,2026-03-03
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/pendidikan/2024/02/14/40-contoh-soal-pts-uts-bahasa-inggris-kelas-1-semester-2-kurikulum-merdeka-dan-kunci-jawaban?page=4,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,113,2026-02-26,2026-03-02
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/bisnis/951866/jadwal-kapal-pelni-km-wilis-bulan-maret-2026-tiba-di-kupang-tanggal-251518?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,110,2026-02-26,2026-03-04
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/tag/bintang-porno/?url=2015/05/06/tiga-cewek-ini-dinobatkan-bintang-film-porno-terpopuler-jepang,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,107,2026-02-26,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/pendidikan/2025/06/19/apa-pengertian-manusia-merdeka-menurut-ki-hadjar-dewantara-jawaban-modul-3-ffpn-topik-1-ppg-2025?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,104,2026-02-27,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/internasional/7799507/pengamat-politik-timur-tengah-iran-punya-strategi-perang-hebat-dan-senjata-rahasia-siap-melawan?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,103,2026-03-03,2026-03-03
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/superball/1165972/sempat-benturan-hebat-begini-kondisi-sergio-castel-siap-turun-dalam-persib-bandung-vs-persik?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,102,2026-03-03,2026-03-03
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/wajo/1830775/andi-rosman-lantik-pejabat-wajo-pakai-baju-adat-daftar-nama-11-kadis-baru-10-camat-dan-30-lurah?page=3,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,101,2026-03-04,2026-03-04
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/07/12/akhirnya-munandar-lega-tiang-wifi-yang-dibangun-tanpa-izin-di-tanahnya-dipindah-provider-selesai?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,100,2026-03-02,2026-03-02
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/sulawesi-utara/1866969/daftar-lengkap-nama-nama-panitia-sidang-majelis-sinode-istimewa-gmim-ke-82-tahun-2026?page=4,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,98,2026-03-01,2026-03-02
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/tag/gadis-telanjang,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,98,2026-02-26,2026-03-03
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/news/1014506/as-dan-israel-ketakutan-jika-perang-dengan-iran-berlangsung-lebih-10-hari-pentagon-ingatkan-trump?page=3,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,98,2026-03-03,2026-03-03
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/news/1819812/mengenal-true-crime-community-komunitas-di-balik-ledakan-sman-72-jakarta-sasaran-pelajar,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,96,2026-03-04,2026-03-04
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/berita-menarik/310749/pengakuan-pria-pergoki-calon-istri-check-in-di-hotel-dengan-suami-orang-padahal-seminggu-lagi-nikah?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,96,2026-03-04,2026-03-04
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2025/06/09/kunci-jawaban-modul-1-post-test-ppa-umum-3-ppg-2025-anda-adalah-guru-bahasa-inggris-kelas-12?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,94,2026-02-26,2026-03-02
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/nasional/7798850/profil-letjen-tni-kunto-arief-wibowo-satu-satunya-anak-try-sutrisno-yang-ikuti-jejak-sang-ayah?lgn_method=google&google_btn=onetap,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,94,2026-03-03,2026-03-04
flores.tribunnews.com,Page,N/A,N/A,flores.tribunnews.com/maumere/57993/usai-makan-durian-tersangka-garap-paksa-hingga-bunuh-korban-polisi-semua-keluarga-pelaku-tahu?page=3,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,94,2026-03-01,2026-03-02
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/sulawesi-utara/1867131/daftar-lengkap-toko-emas-di-manado-dan-kotamobagu-yang-digeledah-kejati-sulut?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,91,2026-03-02,2026-03-03
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/pendidikan/2024/02/13/20-contoh-soal-pts-uts-bahasa-indonesia-kelas-1-sd-semester-2-kurikulum-merdeka-dan-kunci-jawaban?page=all&s=paging_new,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,90,2026-03-01,2026-03-02
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/sitaro/1867307/bupati-sitaro-chynta-kalangit-kembali-dipanggil-kejati-sulut-terkait-perkara-dugaan-korupsi?sfnsn=wiwspwa,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,90,2026-03-04,2026-03-04
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/pendidikan/2025/06/19/apa-pengertian-manusia-merdeka-menurut-ki-hadjar-dewantara-jawaban-modul-3-ffpn-topik-1-ppg-2025?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,89,2026-02-26,2026-03-04
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/tag/harga-cabai,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,89,2026-02-26,2026-03-04
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2021/07/06/arti-kata-bullshit-dalam-bahasa-gaul-yang-populer-di-media-sosial-ternyata-ini-pengertiannya,Advertiser preference;Policy issue,Content obscuring Google-served ads;Encouraging accidental clicks: Layout,Restricted ad serving,ca-pub-7784034061253020,88,2026-02-26,2026-03-04
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/sulawesi-utara/1867066/siap-siap-mati-lampu-selama-8-jam-selasa-3-maret-2026-cek-daftar-lokasi-yang-terdampak?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,88,2026-03-02,2026-03-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2018/01/06/video-mesum-tante-dan-bocah-di-bandung-ternyata-juga-berhubungan-dengan-pria-ini,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,87,2026-02-26,2026-03-04
ambon.tribunnews.com,Page,N/A,N/A,ambon.tribunnews.com/ambon/98844/aksi-hmi-brutal-di-unpatti-mahasiswa-siram-bensin-dan-bakar-gazebo?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,87,2026-03-03,2026-03-04
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/news/1932590/profil-try-sutrisno-wapres-ke-6-ri-yang-meninggal-dunia-dari-panglima-abri-hingga-dampingi-soeharto?page=3,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,86,2026-03-01,2026-03-02
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2025/03/07/50-soal-bahasa-inggris-kelas-12-sma-semester-2-kurikulum-merdeka-2025-kunci-jawaban-pilihan-ganda?page=all,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,86,2026-03-03,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/wajo/1830775/andi-rosman-lantik-pejabat-wajo-pakai-baju-adat-daftar-nama-11-kadis-baru-10-camat-dan-30-lurah?page=4,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,86,2026-03-04,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/pendidikan/2022/11/01/kunci-jawaban-bahasa-indonesia-kelas-12-halaman-231-menentukan-nilai-yang-terdapat-dalam-buku-drama?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,85,2026-02-26,2026-03-02
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2024/03/25/pengobatan-alat-vital-bandung-aa-h-kosasih,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,85,2026-02-26,2026-03-03
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2016/05/13/anak-ditemukan-tewas-dengan-gagang-cangkul-di-kemaluan-sang-ibu-kejam-banget-allah,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,84,2026-03-04,2026-03-04
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/03/05/harus-dipelajari-suami-begini-tips-mengajak-istri-berhubungan-intim-menurut-buya-yahya,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,84,2026-02-27,2026-03-02
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/public-service/1164484/resmi-cair-hari-ini-thr-pns-cpns-pppk-tni-polri-dan-pensiunan-2026-cek-dengan-cara-ini,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,83,2026-03-03,2026-03-03
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/lipsus/1830456/duduk-tenang-saat-sidang-bripda-pirman-dipecat-polri-kasus-polisi-bunuh-polisi?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,83,2026-03-02,2026-03-02
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/news/1138704/10-smp-terbaik-di-balikpapan-versi-puspresnas-referensi-daftar-spmb-2026?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,83,2026-03-01,2026-03-03
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/lokal/1677732/daftar-9-mitra-usaha-terseret-kasus-korupsi-timah-rp416-triliun-terbaru-punya-mantan-cawabup-basel?page=4,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,82,2026-03-01,2026-03-02
video.tribunnews.com,Page,N/A,N/A,video.tribunnews.com/viory.video,Advertiser preference,Crawler denied by robots.txt;Crawler: Page not found,Restricted ad serving,ca-pub-7784034061253020,81,2026-03-02,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2015/07/31/inilah-lokasi-industri-porno-terbesar-dunia,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,81,2026-02-26,2026-03-04
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/news/1008932/kondisi-muhammad-suryo-bos-rokok-usai-kecelakaan-moge-di-kulon-progo-bersama-istri-masih-kritis?page=3,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,80,2026-03-02,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/internasional/7799350/10-tempat-teraman-di-tengah-kekhawatiran-perang-dunia-iii-indonesia-dan-greenland-masuk-daftar?page=3,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,80,2026-03-03,2026-03-03
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2018/01/06/5-fakta-seputar-video-mesum-tante-vs-bocah-sd-yang-bikin-hebohno4-ungkap-siapa-sosok-pelakunya,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,79,2026-02-26,2026-03-03
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/provinsi-ntt/952642/sinergi-bi-pemprov-djpb-dan-ojk-ekonomi-ntt-2025-tumbuh-514-persen?page=all,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,79,2026-03-02,2026-03-03
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/sulawesi-utara/1866882/siap-siap-mati-lampu-info-pln-lokasi-terdampak-pemadaman-senin-2-maret-2026?page=4,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,78,2026-03-01,2026-03-02
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/diy/1209699/pernyataan-polres-kulon-progo-soal-kasus-laka-moge-vs-jupiter-di-temon-yang-tewaskan-anis-syarifah?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,78,2026-03-02,2026-03-02
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/news/310621/nasib-3-artis-indonesia-di-timur-tengah-kena-imbas-perang-iran-as-ada-yang-terjebak-ga-bisa-pulang?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,78,2026-03-02,2026-03-02
www.tribunnewswiki.com,Page,N/A,N/A,www.tribunnewswiki.com/2026/02/17/film-asrama-putri-2026?utm_source=pushnotif?source=kgnotif_1,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,77,2026-02-28,2026-03-04
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2025/08/06/kunci-jawaban-latihan-pemahaman-modul-1-topik-4-ppg-2025-pembelajaran-dengan-pendekatan-crt?page=3,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,77,2026-02-26,2026-03-04
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/boltim/1866986/asn-di-boltim-nyambi-jadi-penambang-emas-sebut-gaji-tak-cukup-karena-terdampak-efisiensi?page=2,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,77,2026-03-02,2026-03-02
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2023/04/06/bacaan-bilal-sholat-tarawih-lengkap-doa-qunut-witir-mulai-15-ramadhan?page=all,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,76,2026-03-04,2026-03-04
ambon.tribunnews.com,Page,N/A,N/A,ambon.tribunnews.com/ambon/98843/kampus-membara-dan-tegang-aktivis-hmi-diduga-bakar-fasilitas-universitas-pattimura?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,76,2026-03-03,2026-03-03
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/news/1014218/digempur-rudal-trump-ajak-dialog-iran-larijani-kami-tak-akan-bernegosiasi-dengan-as?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,76,2026-03-01,2026-03-02
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2017/12/04/cowok-ini-maksa-minta-pacarnya-kirim-foto-dada-tapi-si-cewek-nggak-kehabisan-akal,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,75,2026-02-27,2026-03-02
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/news/1783291/terkuaknya-dugaan-pelecehan-seksual-oleh-oknum-dosen-uhn-siantar-manfaatkan-bimbingan-skripsi?page=all,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,75,2026-02-26,2026-03-04
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/medan-terkini/1783720/warga-komplek-contempo-regency-protes-perobohan-tembok-minta-wali-kota-medan-bersikap?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,75,2026-03-01,2026-03-02
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2022/07/20/kisah-idol-k-pop-chae-seung-ha-mantan-anggota-girlband-baba-kini-jadi-aktris-film-dewasa,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,75,2026-02-27,2026-03-02
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/pendidikan/2025/04/20/50-soal-ujian-sekolah-bahasa-indonesia-kelas-6-2025-dan-kunci-jawaban-us?page=all&s=paging_new,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,74,2026-03-01,2026-03-03
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/seleb/1310444/aaliyah-penyelamat-thariq-akhirnya-bongkar-fakta-hubungan-aurel-dan-geni-faruk-singgung-mental?source=kgnotif_1,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,74,2026-02-28,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2011/04/01/subandi-mak-erot-dari-trenggalek,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,74,2026-02-27,2026-03-04
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2025/04/08/60-soal-seni-budaya-kelas-12-ujian-sekolah-tahun-2025-lengkap-kunci-jawaban-soal-usbn-sbdp-terbaru?page=4,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,73,2026-02-27,2026-03-02
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2024/03/01/20-soal-ptsuts-seni-rupa-kelas-1-sd-semester-2-kurikulum-merdeka-tahun-2024-beserta-kunci-jawaban?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,73,2026-02-26,2026-03-04
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2020/03/19/viral-video-wanita-cantik-dilabrak-istri-di-bandara-singgung-video-mesum-mantan-pegawai-bank-sumsel,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,73,2026-02-27,2026-03-02
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/sulawesi-utara/1866981/komposisi-panitia-smsi-gmim-2026-tokoh-gereja-akademisi-hingga-figur-publik-berbaur-dalam-11-seksi?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,73,2026-03-01,2026-03-02
padang.tribunnews.com,Page,N/A,N/A,padang.tribunnews.com/2024/11/14/40-contoh-soal-seni-rupa-kelas-10-semester-1-dan-kunci-jawaban?page=3,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,72,2026-03-04,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2025/03/03/profil-komjen-albertus-rachmad-wibowo-satu-satunya-alumni-akpol-1993-berpangkat-jenderal-bintang-3?source=kgnotif_1,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,72,2026-03-01,2026-03-02
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/internasional/7798426/rekap-data-terkini-konflik-iran-vs-israel-amerika-serikat-senin-2-maret-pukul-1100-wib?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,71,2026-03-01,2026-03-02
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/news/1783995/bupati-pekalongan-fadia-a-rafiq-terjaring-ott-kpk-harta-kekayaan-suami-dan-keluarga-jadi-sorotan?page=all,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,71,2026-03-02,2026-03-03
