Site or app,Entity,Platform,App package name or store ID,Issue location,Issue type,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2016/09/16/waduh-artis-populer-ini-nekat-untuk-tampil-telanjang-di-film-terbarunya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,207,2025-06-19,2025-06-23
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2023/06/02/arti-bbw-dalam-bahasa-gaul-digunakan-khusus-untuk-cewek,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,202,2025-06-19,2025-06-25
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/09/25/baru-tahu-ini-arti-mimpi-berhubungan-dengan-istri-orang-terkesan-tabu,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,202,2025-06-19,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/25/bebas-pilih-29-aplikasi-link-nonton-film-online-film-dewasa-drakor-download-film-mirip-indoxxi,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,202,2025-06-19,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/kesehatan/2018/04/08/perawan-atau-tidak-bisa-dilihat-dari-cara-berjalan-dokter-ungkap-fakta-sesungguhnya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,201,2025-06-19,2025-06-25
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2017/10/04/tips-agar-miss-v-tak-terlihat-menyembul-saat-memakai-celana-model-ini,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,201,2025-06-19,2025-06-25
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2022/10/29/link-video-viral-lombok-vc-tak-senonoh-beredar-di-tiktok-facebook-twitter-telegram-sosok-pemeran,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,200,2025-06-19,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2015/07/31/inilah-lokasi-industri-porno-terbesar-dunia,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,199,2025-06-19,2025-06-25
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/08/22/dereta-artis-ini-betobat-sebagai-bintang-film-panas-nasibnya-sekarang-mengejutkan-ada-nama-miyabi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,195,2025-06-19,2025-06-25
madura.tribunnews.com,Page,N/A,N/A,madura.tribunnews.com/2020/01/02/daftar-harga-rokok-terbaru-setelah-tarif-cukai-rokok-naik-2020marlboro-ice-blast-capai-rp-52500?page=all,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,192,2025-06-20,2025-06-25
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/kesehatan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,189,2025-06-19,2025-06-25
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2017/11/28/9-posisi-oral-seks-terbaik-yang-bisa-bikin-pasanganmu-menggila-seketika-no-6-paling-dahsyat,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,188,2025-06-19,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/internasional/2016/09/02/india-perbolehkan-gadis-15-tahun-berhubungan-seks,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,183,2025-06-19,2025-06-25
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2016/06/15/tidak-disetujui-nikah-dini-saya-sering-gituan-dengan-jari-tangan-bolehkah,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,182,2025-06-19,2025-06-25
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2011/04/01/subandi-mak-erot-dari-trenggalek,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,182,2025-06-19,2025-06-25
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2016/08/22/gaya-masturbasi-pria-hayo-kamu-biasanya-pakai-style-yang-mana,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,181,2025-06-19,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2011/04/01/subandi-mak-erot-dari-trenggalek,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,179,2025-06-19,2025-06-25
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/404,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,179,2025-06-20,2025-06-25
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/tag/harga-cabai-merah,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,177,2025-06-19,2025-06-25
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/03/05/harus-dipelajari-suami-begini-tips-mengajak-istri-berhubungan-intim-menurut-buya-yahya,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,168,2025-06-19,2025-06-25
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/11/22/bahasa-gaul-kaum-dewasa-museum-hingga-ml-apa-arti-kata-museum-dan-arti-ml,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,166,2025-06-19,2025-06-25
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2018/02/02/ini-kode-kode-rahasia-prostitusi-via-media-sosial,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,166,2025-06-19,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2020/10/21/ternyata-ini-arti-mimpi-berhubungan-intim-dengan-banyak-orang,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,165,2025-06-19,2025-06-25
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2018/01/27/ternyata-ini-rahasia-aktor-film-panas-tahan-sepanjang-film,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,164,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2023/01/22/siapa-tokyo-lagi-seleb-tiktok-yang-bikin-pria-terpana-ini-nama-lengkap-asal-umur-akun-ig-nya,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,161,2025-06-19,2025-06-25
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/06/22/berapa-lama-suami-butuh-waktu-istirahat-sebelum-memasuki-ronde-kedua-begini-kata-dr-boyke?page=all,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,161,2025-06-19,2025-06-24
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2020/01/01/tahun-baru-2020-harga-rokok-naik-berikut-daftar-harga-per-bungkus-ada-yang-naik-sampai-rp-31-ribu,Advertiser preference,Tobacco,Restricted ad serving,ca-pub-7784034061253020,159,2025-06-19,2025-06-25
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/2020/08/29/benarkah-alat-kelamin-kucing-jantan-berduri-sehingga-kucing-betina-berisik-saat-kawin-ini-faktanya?page=2,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,157,2025-06-19,2025-06-25
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2021/01/24/kode-khusus-tempat-prostitusi-di-puncak-bogor-tulisan-villa-dan-villa-double-l-ini-artinya,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,155,2025-06-20,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2018/01/08/ini-7-nama-tersangka-video-mesum-tante-vs-bocah-di-bandung,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,155,2025-06-19,2025-06-25
solo.tribunnews.com,Page,N/A,N/A,solo.tribunnews.com/2020/01/23/chord-ukulele-dan-lirik-lagu-harusnya-aku-armada-harusnya-aku-yang-disana,Advertiser preference;Policy issue,Encouraging accidental clicks: Layout;Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,154,2025-06-19,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/11/08/4-kontroversi-gisella-anastasia-gisel-terbaru-viral-video-panas-19-detik-disebut-mirip-mama-gempi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,154,2025-06-20,2025-06-25
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2018/01/14/kumpulan-foto-foto-seksi-tyas-mirasih-dari-blak-blakan-urusan-ranjang-hingga-prostitusi-artis?page=all,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,153,2025-06-22,2025-06-25
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/kesehatan/2018/02/12/jauh-dari-suami-ibu-2-anak-ini-3-tahun-pakai-sex-toys-blak-blakan-soal-rasa-dan-pendapat-suaminya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,153,2025-06-20,2025-06-24
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2020/11/07/link-download-video-full-gisel-viral-di-medsos-jadi-buruan-warganet-di-twitter-dan-telegram,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,150,2025-06-19,2025-06-25
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/kesehatan/2013/02/06/ini-kata-mereka-yang-pernah-mengonsumsi-permen-karet-cinta,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,150,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/11/07/kisah-nyata-pengakuan-istri-selingkuh-berkali-kali-berhubungan-intim-begini-cara-menangkal-pelet,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,150,2025-06-19,2025-06-25
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2020/03/19/viral-video-wanita-cantik-dilabrak-istri-di-bandara-singgung-video-mesum-mantan-pegawai-bank-sumsel,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,149,2025-06-19,2025-06-25
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/kesehatan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,149,2025-06-20,2025-06-25
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/08/27/film-bokeh-maika-monroe-trend-xnxubd-film-bokeh-full-bokeh-lights-bokeh-video-google-apk-download,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,148,2025-06-19,2025-06-25
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2021/07/06/arti-kata-bullshit-dalam-bahasa-gaul-yang-populer-di-media-sosial-ternyata-ini-pengertiannya,Advertiser preference;Policy issue,Content obscuring Google-served ads;Encouraging accidental clicks: Layout,Restricted ad serving,ca-pub-7784034061253020,146,2025-06-19,2025-06-25
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2016/09/15/empat-wanita-cantik-asal-indonesia-ini-sukses-jadi-bintang-film-porno-simak-siapa-saja-mereka,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,146,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/07/21/ada-panti-pijat-plus-plus-di-pangkalpinang-berkedok-pijat-tradisional-full-service-bayar-rp-400000,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,144,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/tag/harga-cabai,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,143,2025-06-19,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2017/12/16/beginilah-nasib-7-bintang-film-panas-jepang-saat-tobat-nomor-7-bikin-cara-sendiri-layani-fans,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,139,2025-06-21,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2021/05/26/cerita-psk-open-bo-di-michat-dapat-pelanggan-tetangga-sendiri-dan-teman-nongkrong-tarif-tetap-sama,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,137,2025-06-19,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2014/05/23/klitoris-ternyata-penentu-perangsang-orgasme-perempuan-bukan-g-spot,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,137,2025-06-19,2025-06-25
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/01/21/ini-yang-ada-dipikiran-wanita-bila-melihat-kelamin-laki-laki,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,137,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/11/09/9-kasus-pasangan-mati-gancet-4-diantaranya-terjadi-di-indonesia,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,135,2025-06-19,2025-06-25
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/06/10/6-tanda-istri-selingkuh-dan-pernah-tidur-dengan-pria-lain-ciri-ciri-ini-yang-bikin-ketahuan,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,132,2025-06-20,2025-06-25
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2017/05/02/empat-wanita-cantik-ini-peraih-penghargaan-film-panas-di-jepang-siapa-saja-mereka,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,132,2025-06-19,2025-06-25
blog.tribunjualbeli.com,Page,N/A,N/A,blog.tribunjualbeli.com/7427/gak-cuma-doggy-style-ternyata-7-posisi-ini-diklaim-jauh-lebih-nikmat-lho-mau-coba,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,131,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2018/01/02/5-gerakan-jari-tangan-ini-bisa-hilangkan-stres-yuk-dicoba,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,130,2025-06-20,2025-06-24
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2021/04/13/bintang-film-panas-rusia-ini-dikerubuti-para-lelaki-saat-liburan-di-bali-lihat-ekspresinya?page=all,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,129,2025-06-20,2025-06-25
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2021/04/23/lirik-dan-arti-lagu-she-going-ham-on-my-tonight-viral-di-tiktok-dick-starboi3-feat-doja-cat,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,128,2025-06-19,2025-06-25
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/07/03/viral-tiktok-andaikan-hp-ku-tidak-jatuh-ada-apa-dengan-rina-hole-film-anime-stuck-in-the-wall,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,128,2025-06-19,2025-06-25
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2014/08/18/tante-girang-yang-puas-akan-jadikan-brondong-sebagai-pacar,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,128,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2010/10/16/mahkota-kegadisan-direnggut-ayah-kandung,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,128,2025-06-19,2025-06-25
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2025/06/26/pengantin-pria-murka-dan-robek-kerudung-calon-istrinya-buntut-kesal-diminta-uang-tambahan?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,127,2025-06-25,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/07/21/cerita-pelanggan-pijat-plus-plus-di-pingiran-pangkalpinang-tambah-rp-200000-dapat-full-service,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,127,2025-06-19,2025-06-25
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/04/25/usir-sakit-kepala-dengan-pijatan-hanya-butuh-waktu-5-menit-lho,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,125,2025-06-19,2025-06-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2020/06/08/viral-foto-pengangkatan-rahim-disebut-terjadi-akibat-kista-ini-penjelasan-dokter,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,125,2025-06-19,2025-06-24
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2023/04/19/viral-video-adegan-tak-senonoh-diduga-diperankan-amanda-manopo-ada-di-twitter-tiktok-dan-telegram?page=all,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,123,2025-06-19,2025-06-24
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2015/04/02/jangan-sampai-anda-terkena-hiv-coba-cek-lidah,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,123,2025-06-21,2025-06-24
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2017/11/12/menyesal-pernah-bugil-dan-lakukan-adegal-panas-di-film-6-artis-ini-minta-maaf?page=4,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,122,2025-06-19,2025-06-25
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2022/02/28/pengobatan-alat-vital-bogor-cibinong-h-saepudin-cucu-mak-erot,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,120,2025-06-19,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2018/08/13/mengungkap-fenomena-spg-plus-plus-mulai-cara-identifikasi-hingga-tarif-sekali-kencan?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,119,2025-06-25,2025-06-25
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/amp/2017/12/09/tanpa-sensor-para-pemain-di-lima-film-ini-benar-benar-lakukan-adegan-ranjang-di-depan-kamera,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,119,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2018/01/08/inilah-sosok-tante-imel-dan-tante-intan-pemeran-video-mesum-bandung-yang-berhasil-ditangkap,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,119,2025-06-19,2025-06-25
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2016/12/17/idih-7-benda-ini-pernah-dipakai-jadi-pengganti-kondom-akibatnya-serem,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,119,2025-06-20,2025-06-25
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/04/25/terbaru-video-popo-dan-rozi-viral-tiktok-dan-twitter-hingga-link-full-videonya-masih-diburu-warganet,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,118,2025-06-19,2025-06-24
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/05/28/suami-jadi-bintang-film-dewasa-hingga-8000-kali-adegan-panas-istri-dia-hanya-bekerja,Advertiser preference,Content obscuring Google-served ads,Restricted ad serving,ca-pub-7784034061253020,118,2025-06-19,2025-06-25
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/09/23/lirik-dan-terjemahan-lagu-youre-on-your-own-kid-taylor-swift,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,117,2025-06-20,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2024/11/10/ayam-jatinangor-house-klarifikasi-soal-vireo-viral-karyawan-tak-pakai-baju-kami-memohon-maaf,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,117,2025-06-23,2025-06-24
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2015/09/10/puting-berubah-warna-mati-rasa-kempis-atau-mengeras-mengapa-baca-ini,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,116,2025-06-20,2025-06-25
